,strategy,decks,penetration,seventeen,BJ_payout,-1_count_bet,-1_count_spot,0_count_bet,0_count_spot,1_count_bet,1_count_spot,2_count_bet,2_count_spot,3_count_bet,3_count_spot,4_count_bet,4_count_spot,5_count_bet,5_count_spot,6_count_bet,6_count_spot,probability_of_winning,expected_value,prob_of_winning_on_pos_count,expected_value_on_pos_count,fifth_percentile_loss
128,counter,6,2.0,S17,"[3, 2]",1,1,1,1,2,2,6,2,10,2,13,2,17,2,20,2,0.537663,0.03430770000000001,0.5792393085157186,0.1533758715185177,-2529.7999999990584
129,counter,6,2.0,S17,"[6, 5]",1,1,1,1,2,2,6,2,10,2,13,2,17,2,20,2,0.537663,0.03430770000000001,0.5792393085157186,0.1533758715185177,-2529.7999999990584
130,counter,6,2.0,H17,"[3, 2]",1,1,1,1,2,2,6,2,10,2,13,2,17,2,20,2,0.536564,0.02738550000000001,0.577750932644009,0.13216189818758636,-2742.7999999978374
131,counter,6,2.0,H17,"[6, 5]",1,1,1,1,2,2,6,2,10,2,13,2,17,2,20,2,0.536564,0.02738550000000001,0.577750932644009,0.13216189818758636,-2742.7999999978374
132,counter,2,0.5,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.532337,0.11799630000000007,0.5405006725621037,0.22768374886493378,-1695.0250000022386
133,counter,2,0.5,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.532337,0.11799630000000007,0.5405006725621037,0.22768374886493378,-1695.0250000022386
134,counter,2,0.5,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.531101,0.11728810000000005,0.5400659092880062,0.22970009011624612,-1960.6000000002657
135,counter,2,0.5,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.531101,0.11728810000000005,0.5400659092880062,0.22970009011624612,-1960.6000000002657
136,counter,2,1.0,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.529,0.05441470000000003,0.5365692063949301,0.13014835085697826,-2862.9050000028724
137,counter,2,1.0,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.529,0.05441470000000003,0.5365692063949301,0.13014835085697826,-2862.9050000028724
138,counter,2,1.0,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527906,0.045426100000000004,0.5354535697495987,0.11226749394619431,-3503.2000000038806
139,counter,2,1.0,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527906,0.045426100000000004,0.5354535697495987,0.11226749394619431,-3503.2000000038806
140,counter,2,1.5,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525582,0.01773729999999999,0.5315114614988086,0.079600370574643,-1956.6099999989565
141,counter,2,1.5,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525582,0.01773729999999999,0.5315114614988086,0.079600370574643,-1956.6099999989565
142,counter,2,1.5,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.524055,0.0117011,0.5301383898292855,0.06543609391459945,-1936.099999998958
143,counter,2,1.5,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.524055,0.0117011,0.5301383898292855,0.06543609391459945,-1936.099999998958
144,counter,4,0.5,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.529298,0.08671849999999998,0.5370994741671448,0.19598609239787942,-1543.0999999997503
145,counter,4,0.5,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.529298,0.08671849999999998,0.5370994741671448,0.19598609239787942,-1543.0999999997503
146,counter,4,0.5,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.528166,0.0789482,0.5368292672434191,0.18361073946767278,-1811.100000001713
147,counter,4,0.5,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.528166,0.0789482,0.5368292672434191,0.18361073946767278,-1811.100000001713
148,counter,4,1.0,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527747,0.054889700000000013,0.535655881121904,0.13971355447245218,-1654.0100000019543
149,counter,4,1.0,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527747,0.054889700000000013,0.535655881121904,0.13971355447245218,-1654.0100000019543
150,counter,4,1.0,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.526457,0.04384939999999999,0.5347886493576531,0.11794869451160155,-1864.80499999913
151,counter,4,1.0,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.526457,0.04384939999999999,0.5347886493576531,0.11794869451160155,-1864.80499999913
152,counter,4,1.5,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.526559,0.023083399999999997,0.5335338797077753,0.07497145647016343,-1969.8149999989066
153,counter,4,1.5,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.526559,0.023083399999999997,0.5335338797077753,0.07497145647016343,-1969.8149999989066
154,counter,4,1.5,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525015,0.01740060000000001,0.5328176576062594,0.06550745751660622,-1842.999999999849
155,counter,4,1.5,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525015,0.01740060000000001,0.5328176576062594,0.06550745751660622,-1842.999999999849
156,counter,4,2.0,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525578,0.008179899999999999,0.5312566258586386,0.04149087265281226,-2124.810000000141
157,counter,4,2.0,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525578,0.008179899999999999,0.5312566258586386,0.04149087265281226,-2124.810000000141
158,counter,4,2.0,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.524632,0.010200499999999994,0.5311165548130862,0.051455449419472665,-1842.6050000000942
159,counter,4,2.0,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.524632,0.010200499999999994,0.5311165548130862,0.051455449419472665,-1842.6050000000942
160,counter,6,0.5,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.528265,0.05566800000000001,0.5361352745328227,0.14791911241123148,-1540.4999999992938
161,counter,6,0.5,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.528265,0.05566800000000001,0.5361352745328227,0.14791911241123148,-1540.4999999992938
162,counter,6,0.5,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527513,0.04872240000000002,0.5356102567562033,0.13318749201928384,-1936.3199999993778
163,counter,6,0.5,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527513,0.04872240000000002,0.5356102567562033,0.13318749201928384,-1936.3199999993778
164,counter,6,1.0,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527133,0.03355490000000002,0.5343349311642381,0.09936153793947677,-1531.7049999994556
165,counter,6,1.0,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.527133,0.03355490000000002,0.5343349311642381,0.09936153793947677,-1531.7049999994556
166,counter,6,1.0,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.526309,0.029960500000000004,0.5335831600988569,0.09292020476063438,-2965.599999998431
167,counter,6,1.0,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.526309,0.029960500000000004,0.5335831600988569,0.09292020476063438,-2965.599999998431
168,counter,6,1.5,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.52638,0.01854050000000001,0.533078267237828,0.06661721507672176,-1769.7049999990954
169,counter,6,1.5,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.52638,0.01854050000000001,0.533078267237828,0.06661721507672176,-1769.7049999990954
170,counter,6,1.5,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525549,0.021968999999999995,0.5322633651737756,0.07830701513363826,-1687.809999999828
171,counter,6,1.5,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525549,0.021968999999999995,0.5322633651737756,0.07830701513363826,-1687.809999999828
172,counter,6,2.0,S17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525911,0.017138699999999993,0.5327736677840712,0.06837504334758987,-1557.2999999990727
173,counter,6,2.0,S17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525911,0.017138699999999993,0.5327736677840712,0.06837504334758987,-1557.2999999990727
174,counter,6,2.0,H17,"[3, 2]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525036,0.015366699999999999,0.5322248632748602,0.06622766002414582,-1650.8100000001868
175,counter,6,2.0,H17,"[6, 5]",1,1,1,1,2,1,6,1,10,1,13,1,17,1,20,1,0.525036,0.015366699999999999,0.5322248632748602,0.06622766002414582,-1650.8100000001868
176,counter,2,0.5,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.545372,0.0607694,0.5703124668817323,0.13596527297930877,-700.3050000000546
177,counter,2,0.5,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.545372,0.0607694,0.5703124668817323,0.13596527297930877,-700.3050000000546
178,counter,2,0.5,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.544514,0.0664089,0.5704748623479894,0.1512750030730626,-598.2000000000507
179,counter,2,0.5,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.544514,0.0664089,0.5704748623479894,0.1512750030730626,-598.2000000000507
180,counter,2,1.0,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.539633,0.021110999999999984,0.5650201185674184,0.06313041917421633,-957.599999999502
181,counter,2,1.0,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.539633,0.021110999999999984,0.5650201185674184,0.06313041917421633,-957.599999999502
182,counter,2,1.0,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.538553,0.019278899999999995,0.5643392902591537,0.061846314308099976,-900.499999999555
183,counter,2,1.0,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.538553,0.019278899999999995,0.5643392902591537,0.061846314308099976,-900.499999999555
184,counter,2,1.5,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.531825,0.00015389999999999347,0.5562358804117695,0.015857702149134383,-911.7999999999324
185,counter,2,1.5,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.531825,0.00015389999999999347,0.5562358804117695,0.015857702149134383,-911.7999999999324
186,counter,2,1.5,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53042,-0.0013677000000000068,0.5551156441681538,0.017101784989698183,-885.6000000000016
187,counter,2,1.5,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53042,-0.0013677000000000068,0.5551156441681538,0.017101784989698183,-885.6000000000016
188,counter,4,0.5,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.540514,0.032551000000000004,0.5689706832808774,0.0979761335806315,-1009.4049999986147
189,counter,4,0.5,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.540514,0.032551000000000004,0.5689706832808774,0.0979761335806315,-1009.4049999986147
190,counter,4,0.5,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53923,0.02757739999999998,0.5675120572711098,0.08902212994880143,-789.799999999547
191,counter,4,0.5,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53923,0.02757739999999998,0.5675120572711098,0.08902212994880143,-789.799999999547
192,counter,4,1.0,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.538796,0.018040999999999998,0.566682220447158,0.0654081285638588,-987.999999999427
193,counter,4,1.0,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.538796,0.018040999999999998,0.566682220447158,0.0654081285638588,-987.999999999427
194,counter,4,1.0,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.537583,0.014522999999999989,0.5657877351260788,0.05967908164074269,-1134.710000000082
195,counter,4,1.0,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.537583,0.014522999999999989,0.5657877351260788,0.05967908164074269,-1134.710000000082
196,counter,4,1.5,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53614,0.007850199999999988,0.5643940172320158,0.046771859266978806,-1343.8000000001848
197,counter,4,1.5,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53614,0.007850199999999988,0.5643940172320158,0.046771859266978806,-1343.8000000001848
198,counter,4,1.5,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.535317,0.002763599999999989,0.563449929420189,0.033340670112017926,-1301.299999999988
199,counter,4,1.5,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.535317,0.002763599999999989,0.563449929420189,0.033340670112017926,-1301.299999999988
200,counter,4,2.0,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.534058,0.0005992999999999886,0.5630179390093804,0.026914550753411554,-1171.2999999999176
201,counter,4,2.0,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.534058,0.0005992999999999886,0.5630179390093804,0.026914550753411554,-1171.2999999999176
202,counter,4,2.0,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.533234,-0.0012980000000000118,0.5621749408983452,0.023001525744848497,-1144.3000000000227
203,counter,4,2.0,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.533234,-0.0012980000000000118,0.5621749408983452,0.023001525744848497,-1144.3000000000227
204,counter,6,0.5,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.537748,0.0248175,0.567932348777876,0.09373045180867566,-674.7999999997
205,counter,6,0.5,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.537748,0.0248175,0.567932348777876,0.09373045180867566,-674.7999999997
206,counter,6,0.5,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.536988,0.020706299999999983,0.5666095396467175,0.08270437049983315,-814.7999999997843
207,counter,6,0.5,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.536988,0.020706299999999983,0.5666095396467175,0.08270437049983315,-814.7999999997843
208,counter,6,1.0,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.536861,0.015821999999999996,0.5657242451141434,0.06842528996641016,-800.600000000252
209,counter,6,1.0,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.536861,0.015821999999999996,0.5657242451141434,0.06842528996641016,-800.600000000252
210,counter,6,1.0,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.535949,0.013439099999999997,0.5647980248430329,0.06364181378947803,-742.6000000003264
211,counter,6,1.0,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.535949,0.013439099999999997,0.5647980248430329,0.06364181378947803,-742.6000000003264
212,counter,6,1.5,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.535597,0.006265999999999991,0.5643005614773318,0.041122827919238505,-1090.2999999999702
213,counter,6,1.5,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.535597,0.006265999999999991,0.5643005614773318,0.041122827919238505,-1090.2999999999702
214,counter,6,1.5,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.534413,0.006480599999999991,0.5634960088403947,0.048125057389740454,-963.499999999939
215,counter,6,1.5,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.534413,0.006480599999999991,0.5634960088403947,0.048125057389740454,-963.499999999939
216,counter,6,2.0,S17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.534315,0.0009034999999999923,0.5635929640519193,0.02898555178784246,-1029.2999999999342
217,counter,6,2.0,S17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.534315,0.0009034999999999923,0.5635929640519193,0.02898555178784246,-1029.2999999999342
218,counter,6,2.0,H17,"[3, 2]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53332,-0.0015502000000000076,0.5628616391920447,0.025339236764218908,-1193.799999999957
219,counter,6,2.0,H17,"[6, 5]",1,1,1,1,1,2,2,1,3,2,4,2,5,2,6,2,0.53332,-0.0015502000000000076,0.5628616391920447,0.025339236764218908,-1193.799999999957
220,counter,2,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.532337,0.03341809999999999,0.5405006725621037,0.06834455526124422,-554.6999999997128
221,counter,2,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.532337,0.03341809999999999,0.5405006725621037,0.06834455526124422,-554.6999999997128
222,counter,2,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.531101,0.0320393,0.5400659092880062,0.06898247823447569,-638.2999999999646
223,counter,2,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.531101,0.0320393,0.5400659092880062,0.06898247823447569,-638.2999999999646
224,counter,2,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.529,0.0134813,0.5365692063949301,0.03944626020673837,-1098.0999999989222
225,counter,2,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.529,0.0134813,0.5365692063949301,0.03944626020673837,-1098.0999999989222
226,counter,2,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527906,0.009927999999999992,0.5354535697495987,0.033550058098794557,-1314.4099999988816
227,counter,2,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527906,0.009927999999999992,0.5354535697495987,0.033550058098794557,-1314.4099999988816
228,counter,2,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525582,0.0023125999999999967,0.5315114614988086,0.02399723150461235,-880.3100000001632
229,counter,2,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525582,0.0023125999999999967,0.5315114614988086,0.02399723150461235,-880.3100000001632
230,counter,2,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.524055,-0.0011099000000000029,0.5301383898292855,0.019218364431360657,-924.9049999999102
231,counter,2,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.524055,-0.0011099000000000029,0.5301383898292855,0.019218364431360657,-924.9049999999102
232,counter,4,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.529298,0.022560299999999988,0.5370994741671448,0.058117316382906035,-539.5999999992462
233,counter,4,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.529298,0.022560299999999988,0.5370994741671448,0.058117316382906035,-539.5999999992462
234,counter,4,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.528166,0.018808799999999987,0.5368292672434191,0.05425143363547586,-673.8050000001078
235,counter,4,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.528166,0.018808799999999987,0.5368292672434191,0.05425143363547586,-673.8050000001078
236,counter,4,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527747,0.01186479999999999,0.535655881121904,0.04130817138243587,-655.9000000002287
237,counter,4,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527747,0.01186479999999999,0.535655881121904,0.04130817138243587,-655.9000000002287
238,counter,4,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.526457,0.007370399999999989,0.5347886493576531,0.03458984401778734,-712.7049999999824
239,counter,4,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.526457,0.007370399999999989,0.5347886493576531,0.03458984401778734,-712.7049999999824
240,counter,4,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.526559,0.002326099999999993,0.5335338797077753,0.022188684810773556,-827.8050000000893
241,counter,4,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.526559,0.002326099999999993,0.5335338797077753,0.022188684810773556,-827.8050000000893
242,counter,4,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525015,-0.0007192000000000094,0.5328176576062594,0.019356942010676878,-852.0049999999956
243,counter,4,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525015,-0.0007192000000000094,0.5328176576062594,0.019356942010676878,-852.0049999999956
244,counter,4,2.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525578,-0.002022100000000008,0.5312566258586386,0.0118593066991969,-1033.4999999999127
245,counter,4,2.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525578,-0.002022100000000008,0.5312566258586386,0.0118593066991969,-1033.4999999999127
246,counter,4,2.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.524632,-0.002455500000000005,0.5311165548130862,0.014765542332835665,-906.205000000099
247,counter,4,2.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.524632,-0.002455500000000005,0.5311165548130862,0.014765542332835665,-906.205000000099
248,counter,6,0.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.528265,0.012212299999999987,0.5361352745328227,0.04337989068724619,-598.0000000000147
249,counter,6,0.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.528265,0.012212299999999987,0.5361352745328227,0.04337989068724619,-598.0000000000147
250,counter,6,0.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527513,0.00950059999999999,0.5356102567562033,0.03869147575187381,-762.2099999999954
251,counter,6,0.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527513,0.00950059999999999,0.5356102567562033,0.03869147575187381,-762.2099999999954
252,counter,6,1.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527133,0.005501399999999992,0.5343349311642381,0.02884541425881845,-634.7000000002693
253,counter,6,1.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.527133,0.005501399999999992,0.5343349311642381,0.02884541425881845,-634.7000000002693
254,counter,6,1.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.526309,0.0035734999999999903,0.5335831600988569,0.02651141837510255,-1042.6150000003072
255,counter,6,1.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.526309,0.0035734999999999903,0.5335831600988569,0.02651141837510255,-1042.6150000003072
256,counter,6,1.5,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.52638,0.0010271999999999911,0.533078267237828,0.019463284213813947,-742.9999999999975
257,counter,6,1.5,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.52638,0.0010271999999999911,0.533078267237828,0.019463284213813947,-742.9999999999975
258,counter,6,1.5,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525549,0.0012576999999999925,0.5322633651737756,0.02251539493462203,-733.4000000000032
259,counter,6,1.5,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525549,0.0012576999999999925,0.5322633651737756,0.02251539493462203,-733.4000000000032
260,counter,6,2.0,S17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525911,0.0004036999999999945,0.5327736677840712,0.02001358224482718,-786.2050000000074
261,counter,6,2.0,S17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525911,0.0004036999999999945,0.5327736677840712,0.02001358224482718,-786.2050000000074
262,counter,6,2.0,H17,"[3, 2]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525036,-0.0009305000000000062,0.5322248632748602,0.01904424133109052,-831.3999999999833
263,counter,6,2.0,H17,"[6, 5]",1,1,1,1,1,1,2,1,3,1,4,1,5,1,6,1,0.525036,-0.0009305000000000062,0.5322248632748602,0.01904424133109052,-831.3999999999833
264,counter,2,0.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.540391,0.44633619999999996,0.558980583033935,0.9434121532947107,-6651.829999993968
265,counter,2,0.5,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.540391,0.44633619999999996,0.558980583033935,0.9434121532947107,-6651.829999993968
266,counter,2,0.5,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.539014,0.42774700000000004,0.5581604330171368,0.9078305891838098,-7683.999999995863
267,counter,2,0.5,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.539014,0.42774700000000004,0.5581604330171368,0.9078305891838098,-7683.999999995863
268,counter,2,1.0,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.534431,0.1989691999999999,0.5506515116293297,0.4956113197851541,-7384.480000000933
269,counter,2,1.0,S17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.534431,0.1989691999999999,0.5506515116293297,0.4956113197851541,-7384.480000000933
270,counter,2,1.0,H17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.53301,0.17816079999999992,0.5493475023657165,0.4484640570021542,-7381.810000002474
271,counter,2,1.0,H17,"[6, 5]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.53301,0.17816079999999992,0.5493475023657165,0.4484640570021542,-7381.810000002474
272,counter,2,1.5,S17,"[3, 2]",1,1,1,1,5,1,10,1,20,2,30,2,40,2,50,2,0.527324,0.044896600000000016,0.5379731259536349,0.18524085551697897,-2929.0100000001958
